timestamp,input1,input2,input3,input4,input5,input6,input7,input8,input9,input10,input11,input12,input13,input14,input15,input16,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,sa,sb,sc,sd,tx-voltage,timer1,timer2
1712,38,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60,38,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,712,0
1716,38,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59,38,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,716,0
1720,38,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58,38,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,720,0
1724,38,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57,38,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,724,0
1728,39,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56,39,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,728,0
1732,41,-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-55,41,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,732,0
1736,42,-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53,42,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,736,0
1740,43,-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51,43,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,740,0
1744,44,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49,44,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,744,0
1748,44,-48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48,44,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.3,748,0
1752,44,-48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48,44,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,752,0
1756,45,-48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48,45,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,756,0
1760,45,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49,45,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,760,0
1764,46,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,46,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,764,0
1768,47,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,47,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,768,0
1772,47,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,47,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,772,0
1776,48,-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51,48,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,776,0
1780,48,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52,48,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,780,0
1784,48,-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53,48,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,784,0
1788,47,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52,47,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,788,0
1792,46,-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51,46,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,792,0
1796,45,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49,45,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,796,0
1800,44,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49,44,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,800,0
1804,-41,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49,-41,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,804,0
1808,-42,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49,-42,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,808,0
1812,-44,-48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48,-44,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,812,0
1816,-45,-48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48,-45,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,816,0
1820,-46,-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47,-46,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,820,0
1824,-47,-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47,-47,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,824,0
1828,-48,-48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48,-48,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,828,0
1832,-48,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,-48,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,832,0
1836,-49,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,-49,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,836,0
1840,-50,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49,-50,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,840,0
1844,-50,-48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48,-50,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,844,0
1848,-50,-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47,-50,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,848,0
1852,-50,-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46,-50,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,852,0
1856,-50,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,-50,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,856,0
1860,-50,-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44,-50,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,860,0
1864,-49,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42,-49,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,864,0
1868,-48,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41,-48,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,868,0
1872,-48,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,-48,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,872,0
1876,-47,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40,-47,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,876,0
1880,-46,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41,-46,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,880,0
1884,-45,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43,-45,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,884,0
1888,-44,-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44,-44,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,888,0
1892,-42,-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-46,-42,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,892,0
1896,-41,-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-47,-41,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,896,0
1900,-40,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49,-40,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,900,0
1904,-39,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52,-39,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,904,0
1908,-38,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-54,-38,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,908,0
1912,-36,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56,-36,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,912,0
1916,-35,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56,-35,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,916,0
1920,-34,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57,-34,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,920,0
1924,-33,-58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58,-33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,924,0
1928,-32,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60,-32,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,928,0
1932,-32,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63,-32,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,932,0
1936,-31,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-31,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,936,0
1940,-30,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,-30,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,940,0
1944,-30,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,-30,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,944,0
1948,-30,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,-30,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,948,0
1952,-30,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,-30,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,952,0
1956,-30,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,-30,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,956,0
1960,-30,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-30,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,960,0
1964,-31,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85,-31,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,964,0
1968,-32,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,-32,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,968,0
1972,-32,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,-32,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,972,0
1976,-33,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,-33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,976,0
1980,-34,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,-34,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,980,0
1984,-35,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,-35,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,984,0
1988,-36,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,-36,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,988,0
1992,-38,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,-38,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,992,0
1996,-39,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,-39,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,996,0
2000,33,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1000,0
2004,33,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1004,0
2008,33,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90,33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1008,0
2012,33,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91,33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1012,0
2016,32,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,32,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1016,0
2020,31,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,31,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1020,0
2024,31,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,31,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1024,0
2028,31,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,31,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1028,0
2032,31,-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,31,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1032,0
2036,32,-95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-95,32,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1036,0
2040,32,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-94,32,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1040,0
2044,33,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-92,33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1044,0
2048,34,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91,34,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1048,0
2052,34,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91,34,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1052,0
2056,34,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91,34,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1056,0
2060,34,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91,34,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1060,0
2064,34,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91,34,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1064,0
2068,35,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91,35,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1068,0
2072,35,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91,35,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1072,0
2076,36,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91,36,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1076,0
2080,37,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,37,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1080,0
2084,38,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,38,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1084,0
2088,39,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,39,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1088,0
2092,39,-91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-91,39,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1092,0
2096,39,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,39,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1096,0
2100,38,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-87,38,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1100,0
2104,37,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,37,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1104,0
2108,36,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,36,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1108,0
2112,34,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79,34,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1112,0
2116,33,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1116,0
2120,33,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1120,0
2124,32,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,32,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1124,0
2128,31,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,31,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1128,0
2132,31,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62,31,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1132,0
2136,30,-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60,30,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1136,0
2140,29,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56,29,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1140,0
2144,27,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-52,27,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1144,0
2148,26,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49,26,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1148,0
2152,25,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-45,25,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1152,0
2156,25,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42,25,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1156,0
2160,25,-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38,25,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1160,0
2164,25,-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33,25,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1164,0
2168,26,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28,26,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1168,0
2172,27,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23,27,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1172,0
2176,28,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,28,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1176,0
2180,29,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,29,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1180,0
2184,29,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,29,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1184,0
2188,30,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,30,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1188,0
2192,30,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,30,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1192,0
2196,30,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,30,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1196,0
2200,30,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,30,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1200,0
2204,31,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,31,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1204,0
2208,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1208,0
2212,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1212,0
2216,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,34,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1216,0
2220,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,34,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1220,0
2224,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,35,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1224,0
2228,34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,34,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1228,0
2232,34,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,34,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1232,0
2236,34,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1236,0
2240,33,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1240,0
2244,33,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,33,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1244,0
2248,34,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.2,1248,0
2252,34,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,34,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.1,1252,0
2256,36,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,36,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.1,1256,0
2260,37,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,37,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.1,1260,0
2264,38,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,38,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.1,1264,0
2268,39,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,39,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.1,1268,0
2272,40,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,40,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.1,1272,0
2276,41,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,41,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.1,1276,0
2280,42,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,42,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.1,1280,0
2284,43,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,43,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.1,1284,0
2288,44,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,44,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.1,1288,0
2292,45,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,45,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.1,1292,0
2296,47,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,47,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-1024,-1024,-1024,-1024,8.1,1296,0
